car_num,단속일시,과태료,단속지역,단속장소,단속조명,사진,처리상태,적용법조,위반내용,차종,차명,차량구분,견인지시,발행번호,단속구분
56어0496,2020-08-24 11:17,40000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,압류,33,주차금지(황색점선)구역,승용,카니발,일반,미견인,,주행형CCTV
87루6668,2020-08-24 11:19,40000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,수시분수납,32,도로 모퉁이,화물4톤이하,마이티큐티,일반,미견인,,주행형CCTV
02구0498,2020-08-24 11:19,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,32,보도,승용,Lincoln MKX 2.7 AWD,일반,미견인,,주행형CCTV
26라4760,2020-08-24 11:30,32000,장안동,서울 동대문구 장한로 204-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
59하0583,2020-08-24 11:33,64000,장안동,서울 동대문구 장한로 120-1 (장안동),주행형CCTV,6,자납,32,소화전,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
46부6266,2020-08-24 11:49,40000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,압류,33,주차금지(황색점선)구역,승용,BMW 528i,일반,미견인,,주행형CCTV
25오8852,2020-08-24 11:52,32000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,자납,32,보도,승용,모닝,일반,미견인,,주행형CCTV
83오5387,2020-08-24 11:52,40000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,압류,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 플러스내장차,일반,미견인,,주행형CCTV
43다0868,2020-08-24 11:56,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
59노3580,2020-08-24 15:44,40000,용두동,서울특별시 동대문구 청계천로 509,주행형CCTV,6,수시분수납,32,횡단보도,승용,레인지로버 이보크 2.0D,일반,미견인,,주행형CCTV
81거2410,2020-08-24 15:44,40000,용두동,서울특별시 동대문구 청계천로 521,주행형CCTV,6,수시분수납,32,주정차금지(황색실선)구역,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
27우0951,2020-08-24 15:44,32000,용두동,서울특별시 동대문구 청계천로 521,주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,SM5LPLi,일반,미견인,,주행형CCTV
06가3773,2020-08-24 15:44,32000,용두동,서울특별시 동대문구 청계천로 509,주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,G80,일반,미견인,,주행형CCTV
23더0572,2020-08-24 15:58,64000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,32,소화전,승용,BMW 320i,일반,미견인,,주행형CCTV
56고3567,2020-08-24 16:01,10000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,압류해제수납,33,주차금지(황색점선)구역,승용,INFINITIQX56,일반,미견인,,주행형CCTV
49소0362,2020-08-24 16:01,40000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,수시분수납,32,보도,승용,카니발,일반,미견인,,주행형CCTV
01노3425,2020-08-24 16:01,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,BMW 520i,일반,미견인,,주행형CCTV
49우6271,2020-08-24 16:02,10000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,압류해제수납,33,주차금지(황색점선)구역,승용,레이,일반,미견인,,주행형CCTV
89부0720,2020-08-24 16:02,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 플러스내장차,일반,미견인,,주행형CCTV
20호6232,2020-08-24 16:03,40000,장안동,서울 동대문구 장한로 40 (장안동),주행형CCTV,6,독촉분수납,33,주차금지(황색점선)구역,승용,K5,일반,미견인,,주행형CCTV
32로5183,2020-08-24 16:03,40000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,승용,E300 4Matic,일반,미견인,,주행형CCTV
04호4293,2020-08-24 16:04,32000,장안동,서울 동대문구 장한로 3-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,모닝,일반,미견인,,주행형CCTV
21두8819,2020-08-24 16:09,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,3,자납,33,주차금지(황색점선)구역,승용,쏘렌토,일반,미견인,,주행형CCTV
서울31아5064,2020-08-24 16:09,32000,장안동,서울 동대문구 장한로 114 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,K5,일반,미견인,,주행형CCTV
서울87자7522,2020-08-24 16:26,32000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
서울31바7892,2020-08-24 16:29,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,32,주정차금지(황색실선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
27라1799,2020-08-24 16:31,80000,장안동,서울 동대문구 한천로2길 39 (장안동),주행형CCTV,6,압류,32,소화전,승용,스파크 1.0 DOHC LPG,일반,미견인,,주행형CCTV
57어2903,2020-08-24 16:34,32000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,자납,32,보도,승용,K5,일반,미견인,,주행형CCTV
84루6504,2020-08-24 16:38,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
서울32자1163,2020-08-24 16:41,40000,장안동,서울 동대문구 장한로 3-1 (장안동),주행형CCTV,6,압류해제수납,32,횡단보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
서울34아9503,2020-08-24 16:48,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
59노2339,2020-08-24 16:49,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,제네시스(GENESIS),일반,미견인,,주행형CCTV
서울32아1321,2020-08-24 16:58,32000,장안동,서울 동대문구 장한로 79 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
92무7956,2020-08-24 17:05,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
04거7884,2020-08-24 18:01,32000,장안동,서울 동대문구 장한로 3-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,SM7,일반,미견인,,주행형CCTV
28러3000,2020-08-24 18:03,40000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,승용,Mercedes-AMG S63 4Matic L,일반,미견인,,주행형CCTV
서울34사1249,2020-08-24 18:04,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,K5,일반,미견인,,주행형CCTV
385서5815,2020-08-24 18:06,40000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,압류,32,주정차금지(황색실선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
서울81배2031,2020-08-24 18:08,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,압류해제수납,32,횡단보도,화물4톤이하,포터Ⅱ내장탑차,일반,미견인,,주행형CCTV
09머8506,2020-08-24 18:09,40000,장안동,서울 동대문구 장한로 3-1 (장안동),주행형CCTV,6,압류,32,주정차금지(황색실선)구역,승용,쏘렌토,일반,미견인,,주행형CCTV
06부5030,2020-08-24 18:11,32000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,자납,32,보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
41하8174,2020-08-24 18:14,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,압류예정,33,주차금지(황색점선)구역,승용,카니발,일반,미견인,,주행형CCTV
88너3865,2020-08-24 18:15,10000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ내장탑차 (PORTER Ⅱ),일반,미견인,,주행형CCTV
84조6639,2020-08-24 18:16,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,압류,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 냉동차,일반,미견인,,주행형CCTV
222무4635,2020-08-24 18:26,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,승용,BMW 420i Gran Coupe LEVIII,일반,미견인,,주행형CCTV
52허7803,2020-08-24 18:27,40000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,압류예정,33,주차금지(황색점선)구역,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
64구1984,2020-08-24 18:28,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,BMW320i,일반,미견인,,주행형CCTV
07마7244,2020-08-24 18:29,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,K7,일반,미견인,,주행형CCTV
93마0600,2020-08-25 9:40,32000,장안동,서울 동대문구 장한로 120-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
62가4208,2020-08-25 9:41,40000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,압류해제수납,32,보도,승용,모하비,일반,미견인,,주행형CCTV
52호9348,2020-08-25 9:41,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,수시분수납,32,주정차금지(황색실선)구역,승용,레이,일반,미견인,,주행형CCTV
01수0665,2020-08-25 9:48,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,32,주정차금지(황색실선)구역,승용,말리부 1.5 TURBO,일반,미견인,,주행형CCTV
서울85자9903,2020-08-25 9:50,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
11가3092,2020-08-25 10:08,32000,장안동,서울 동대문구 한천로10길 4 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
89부2629,2020-08-25 10:10,40000,답십리동,서울 동대문구 한천로 81-1 (답십리동),주행형CCTV,6,압류,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
서울32사6824,2020-08-25 10:25,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,경찰서이첩,32,횡단보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
서울32사4425,2020-08-25 10:27,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,수시분수납,32,횡단보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
05오3598,2020-08-25 10:31,40000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
서울33자3452,2020-08-25 10:37,32000,장안동,서울 동대문구 답십리로 303-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
49다0644,2020-08-25 10:54,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,32,보도,승용,카니발,일반,미견인,,주행형CCTV
서울33자9777,2020-08-25 10:55,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,K5,일반,미견인,,주행형CCTV
34부6588,2020-08-25 11:04,32000,답십리동,서울 동대문구 한천로 169 (답십리동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,SM7,일반,미견인,,주행형CCTV
12오5566,2020-08-25 11:05,32000,장안동,"서울 동대문구 한천로 224 (장안동, 현대아파트)",주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,베라크루즈(VERACRUZ),일반,미견인,,주행형CCTV
91러5839,2020-08-25 11:11,32000,장안동,서울 동대문구 한천로 179 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1.2톤,일반,미견인,,주행형CCTV
127모6502,2020-08-25 11:22,32000,장안동,서울 동대문구 장한로 129 (장안동),주행형CCTV,6,자납,32,횡단보도,승용,셀토스,일반,미견인,,주행형CCTV
03하6155,2020-08-25 11:22,32000,장안동,서울 동대문구 장한로 129 (장안동),주행형CCTV,6,자납,32,주정차금지(황색실선)구역,승용,CHEVROLET BOLT EV,일반,미견인,,주행형CCTV
89두9675,2020-08-25 11:24,32000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
47소5948,2020-08-25 11:25,32000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,자납,32,주정차금지(황색실선)구역,승용,A180 CDI,일반,미견인,,주행형CCTV
116저7803,2020-08-25 15:45,32000,답십리동,서울 동대문구 고미술로 99 (답십리동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,BMW 320d xDrive Gran Turismo RDE,일반,미견인,,주행형CCTV
47구8888,2020-08-25 15:51,32000,답십리동,서울 동대문구 전농로4길 62 (답십리동),주행형CCTV,6,자납,32,횡단보도,승용,팰리세이드(PALISADE),일반,미견인,,주행형CCTV
88마4829,2020-08-25 15:51,32000,장안동,서울 동대문구 천호대로 지하 405 (장안동),주행형CCTV,6,자납,32,보도,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
서울31사3057,2020-08-25 16:32,40000,장안동,서울 동대문구 장한로 78-1 (장안동),주행형CCTV,6,수시분수납,32,횡단보도,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
87루4062,2020-08-25 16:35,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
91오9291,2020-08-25 16:36,40000,용두동,서울특별시 동대문구 청계천로 505,주행형CCTV,6,압류해제수납,32,주정차금지(황색실선)구역,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
87오4739,2020-08-25 16:37,40000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,수시분수납,32,횡단보도,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
51구8023,2020-08-25 16:39,40000,장안동,서울 동대문구 장한로 3-1 (장안동),주행형CCTV,6,수시분수납,32,횡단보도,승용,QM5,일반,미견인,,주행형CCTV
88너3865,2020-08-25 16:45,40000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,수시분수납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ내장탑차 (PORTER Ⅱ),일반,미견인,,주행형CCTV
53머4864,2020-08-25 16:45,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,Kuga 2.0 AWD,일반,미견인,,주행형CCTV
02구0498,2020-08-25 16:47,32000,장안동,서울 동대문구 장한로 99-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,Lincoln MKX 2.7 AWD,일반,미견인,,주행형CCTV
19모0492,2020-08-25 16:48,32000,장안동,서울 동대문구 장한로 3-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,승용,투싼(TUCSON),일반,미견인,,주행형CCTV
33고2001,2020-08-25 16:55,40000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,압류예정분수납,32,주정차금지(황색실선)구역,승용,쎄라토,일반,미견인,,주행형CCTV
89주4681,2020-08-25 16:58,32000,장안동,서울 동대문구 장한로 6-1 (장안동),주행형CCTV,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
85모2975,2020-08-25 17:11,32000,장안동,서울 동대문구 장한로 123-1 (장안동),주행형CCTV,6,자납,32,횡단보도,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
