도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
내발산작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,17:00,0:00,0:00,0:00,0:00,35,11413,6,0,3,14,"서울특별시 강서구 강서로52길 89, 내발산문화센터 5층",새마을문고,02-2600-7756,675,265,http://lib.gangseo.seoul.kr,37.55749761,126.8431963,2022-03-15,3150000,서울특별시 강서구
도란도란쉼터작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:30,17:30,0:00,0:00,0:00,0:00,60,11785,26,0,3,14,"서울특별시 강서구 허준로 30, 가양1동주민센터 2층",,02-2600-7778,1682,347,http://lib.gangseo.seoul.kr,37.56948645,126.8447061,2022-03-15,3150000,서울특별시 강서구
허준마을작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,17:00,0:00,0:00,0:00,0:00,35,9515,6,0,3,14,"서울특별시 강서구 허준로 93, 가양2동주민센터 2층",,02-2600-7813,1060,265,http://lib.gangseo.seoul.kr,37.56739738,126.851271,2022-03-15,3150000,서울특별시 강서구
도리샘작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,17:00,0:00,0:00,0:00,0:00,20,7838,26,0,3,14,"서울특별시 강서구 허준로 202, 가양3동주민센터 2층",,02-2600-7856,1013,230,http://lib.gangseo.seoul.kr,37.56108734,126.8605599,2022-03-15,3150000,서울특별시 강서구
책향기작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:30,17:30,0:00,0:00,0:00,0:00,48,11543,5,0,3,14,"서울특별시 강서구 강서로47길 54, 발산1동주민센터 2층",새마을문고,02-2600-7979,1047,202,http://lib.gangseo.seoul.kr,37.55311585,126.8331787,2022-03-15,3150000,서울특별시 강서구
송정작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,17:00,0:00,0:00,0:00,0:00,30,7755,6,0,3,14,"서울특별시 강서구 송정로 45, 공항동주민센터 2층",새마을문고,02-2600-7932,2550,137,http://lib.gangseo.seoul.kr,37.55878245,126.8100731,2022-03-15,3150000,서울특별시 강서구
글벗누리작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,18:00,0:00,0:00,0:00,0:00,50,10758,1,0,3,14,"서울특별시 강서구 방화대로 330, 방화1동주민센터 2층",새마을문고,02-2600-7962,947,210,http://lib.gangseo.seoul.kr,37.57034422,126.8170529,2022-03-15,3150000,서울특별시 강서구
채움작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,18:00,0:00,0:00,0:00,0:00,30,7915,7,0,3,14,"서울특별시 강서구 개화동로23길 20, 방화2동주민센터 2층",새마을문고,02-2600-5225,357,63,http://lib.gangseo.seoul.kr,37.56672021,126.8067388,2022-03-15,3150000,서울특별시 강서구
방그리나작은도서관,서울특별시,강서구,작은도서관,일+법정공휴일,10:00,18:00,10:00,13:00,0:00,0:00,34,6545,1,0,3,14,"서울특별시 강서구 금낭화로24길 5, 방화3동주민센터 2층",새마을문고,02-2600-5267,1010,107,http://lib.gangseo.seoul.kr,37.57871815,126.8136588,2022-03-15,3150000,서울특별시 강서구
수명산작은도서관,서울특별시,강서구,작은도서관,일+법정공휴일,9:00,18:00,9:00,18:00,0:00,0:00,60,10669,68,0,3,14,"서울특별시 강서구 수명로1길 131, 내발산동공공기숙사 지하1층",새마을문고,02-2666-0037,3874,284,http://lib.gangseo.seoul.kr,37.5541175,126.8255215,2022-03-15,3150000,서울특별시 강서구
옹기종기작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,10:00,18:00,0:00,0:00,0:00,0:00,33,7660,0,0,3,14,"서울특별시 강서구 공항대로61길 50, 염창동지역정보센터 1층",,02-2600-7324,7359,136,http://lib.gangseo.seoul.kr,37.55302513,126.8667223,2022-03-15,3150000,서울특별시 강서구
해뜰작은도서관,서울특별시,강서구,작은도서관,일+법정공휴일,9:00,18:00,9:00,16:00,0:00,0:00,36,9561,4,0,3,14,"서울특별시 강서구 방화대로48길 40, 방화2복지관 3층",방화2종합사회복지관,02-2662-6669,0,165,http://lib.gangseo.seoul.kr,37.57424491,126.8201677,2022-03-15,3150000,서울특별시 강서구
꿈자람책놀이터작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:00,18:00,0:00,0:00,0:00,0:00,30,14470,3,0,3,14,"서울특별시 강서구 개화동로21길 4, 방화11복지관 1층",방화11종합사회복지관,070-5153-8240,0,186,http://lib.gangseo.seoul.kr,37.57071896,126.8057278,2022-03-15,3150000,서울특별시 강서구
초록동작은도서관,서울특별시,강서구,작은도서관,토+일+법정공휴일,9:30,17:30,0:00,0:00,0:00,0:00,50,5526,0,0,3,14,"서울특별시 강서구 초록마을로14길 36, 초록동실버문화센터 2층",연지어르신복지센터,02-2065-7670,390,66,http://lib.gangseo.seoul.kr,37.54114963,126.848508,2022-03-15,3150000,서울특별시 강서구
가람작은도서관,서울특별시,강서구,작은도서관,일+법정공휴일,9:00,17:00,9:00,13:00,0:00,0:00,48,6829,0,0,3,14,"서울특별시 강서구 양천로57길 36, 가양5종합사회복지관 1층",가양5종합사회복지관,02-2668-4603,45601,128,http://lib.gangseo.seoul.kr,37.56462873,126.8535176,2022-03-15,3150000,서울특별시 강서구
솔뫼작은도서관,서울특별시,강서구,작은도서관,일+법정공휴일,10:00,17:00,12:00,16:00,0:00,0:00,20,4860,3,0,3,14,"서울특별시 강서구 가로공원로77길 30, 공원경로당 2층",,02-2690-2468,1981,81,http://lib.gangseo.seoul.kr,37.53811186,126.8386738,2022-03-15,3150000,서울특별시 강서구
꿈꾸는어린이도서관,서울특별시,강서구,공공도서관,월+법정공휴일,9:00,22:00,9:00,22:00,9:00,18:00,220,67099,32,950,7,14,서울특별시 강서구 공항대로 615,KC대학교,02-3663-4025,1100,855,http://lib.gangseo.seoul.kr,37.54733808,126.8733184,2022-03-15,3150000,서울특별시 강서구
우장산숲속도서관,서울특별시,강서구,공공도서관,월+법정공휴일,9:00,22:00,9:00,22:00,9:00,18:00,194,52207,27,572,7,14,서울특별시 강서구 우현로 34,영신교회,02-2696-6690,1653,601,http://lib.gangseo.seoul.kr,37.5482876,126.841835,2022-03-15,3150000,서울특별시 강서구
길꽃어린이도서관,서울특별시,강서구,공공도서관,월+법정공휴일,9:00,22:00,9:00,22:00,9:00,18:00,100,68726,28,1315,7,14,서울특별시 강서구 금낭화로24길 5,영신교회,02-2663-4764,1019,539,http://lib.gangseo.seoul.kr,37.57871815,126.8136588,2022-03-15,3150000,서울특별시 강서구
푸른들청소년도서관,서울특별시,강서구,공공도서관,월+법정공휴일,9:00,22:00,9:00,22:00,9:00,18:00,212,62359,43,942,7,14,서울특별시 강서구 강서로45다길 71,학교법인 백영학원,02-2691-1630,436,707,http://lib.gangseo.seoul.kr,37.5446709,126.8351791,2022-03-15,3150000,서울특별시 강서구
강서영어도서관,서울특별시,강서구,공공도서관,월+법정공휴일,9:00,22:00,9:00,22:00,9:00,18:00,128,39300,44,3009,7,14,서울특별시 강서구 곰달래로57가길 26,학교법인 백영학원,02-2061-2270,3278,541,http://lib.gangseo.seoul.kr,37.53468478,126.8608037,2022-03-15,3150000,서울특별시 강서구
곰달래도서관,서울특별시,강서구,공공도서관,월+법정공휴일,9:00,22:00,9:00,22:00,9:00,20:00,423,67141,56,1680,7,14,서울특별시 강서구 강서로5길 50,학교법인 백영학원,02-2065-3785,3210,1641,http://lib.gangseo.seoul.kr,37.52905871,126.848899,2022-03-15,3150000,서울특별시 강서구
등빛도서관,서울특별시,강서구,공공도서관,월+법정공휴일,9:00,22:00,9:00,22:00,9:00,22:00,386,83332,74,3630,7,14,서울특별시 강서구 강서로62길 48,학교법인 백영학원,02-3664-6990,948,2281,http://lib.gangseo.seoul.kr,37.5624556,126.8423755,2022-03-15,3150000,서울특별시 강서구
가양도서관,서울특별시,강서구,공공도서관,월+법정공휴일,9:00,22:00,9:00,22:00,9:00,18:00,467,51571,57,980,7,14,서울특별시 강서구 양천로61길 101,학교법인 한국그리스도의교회학원,02-3665-8797,3014,1535,http://lib.gangseo.seoul.kr,37.55996148,126.8655601,2022-03-15,3150000,서울특별시 강서구
서울특별시교육청 도서관,서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.5738566,127.0241852,,,
동대문구정보화도서관,서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.5899695,127.0472897,,,
동대문구 영유아플라자(제기점),서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.5837078,127.034634,,,
배봉산숲속도서관,서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.5784431,127.0627351,,,
장안어린이도서관,서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.571245,127.073201,,,
이문체육문화센터 어린이도서관,서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.6022444,127.0687022,,,
이문어린이도서관,서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.5988944,127.0538436,,,
동대문구답십리도서관,서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.573193,127.0503603,,,
용두어린이영어도서관,서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.5761083,127.030319,,,
휘경어린이도서관,서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.5886838,127.0606078,,,
동대문구 영유아플라자(답십리점),서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.5720265,127.047918,,,
동대문책마당도서관,서울특별시,동대문구,,,,,,,,,,,,,,,,,,,,,37.5743917,127.0398966,,,
